country,country_code_2_digit,country_code_3_digit,population,reported_date,source,ICU_occupancy_count,hospital_occupancy_count
Lithuania,LT,LTU,2794184,2021-03-11,Country_Website,90,767
Lithuania,LT,LTU,2794184,2021-03-12,Country_Website,87,717
Lithuania,LT,LTU,2794184,2021-03-13,Country_Website,85,748
Lithuania,LT,LTU,2794184,2021-03-14,Country_Website,76,778
Lithuania,LT,LTU,2794184,2021-03-01,Country_Website,77,858
Lithuania,LT,LTU,2794184,2021-03-02,Country_Website,76,837
Lithuania,LT,LTU,2794184,2021-03-03,Country_Website,88,827
Lithuania,LT,LTU,2794184,2021-03-04,Country_Website,89,811
Lithuania,LT,LTU,2794184,2021-03-07,Country_Website,100,823
Lithuania,LT,LTU,2794184,2021-02-22,Country_Website,98,904
Lithuania,LT,LTU,2794184,2021-02-23,Country_Website,88,893
Lithuania,LT,LTU,2794184,2021-02-24,Country_Website,87,896
Lithuania,LT,LTU,2794184,2021-02-25,Country_Website,76,866
Lithuania,LT,LTU,2794184,2021-02-26,Country_Website,80,827
Lithuania,LT,LTU,2794184,2021-02-27,Country_Website,85,872
Lithuania,LT,LTU,2794184,2021-02-28,Country_Website,82,888
Lithuania,LT,LTU,2794184,2021-02-17,Country_Website,90,902
Lithuania,LT,LTU,2794184,2021-02-18,Country_Website,97,842
Lithuania,LT,LTU,2794184,2021-02-19,Country_Website,97,824
Lithuania,LT,LTU,2794184,2021-02-20,Country_Website,91,844
Lithuania,LT,LTU,2794184,2021-02-21,Country_Website,95,897
Lithuania,LT,LTU,2794184,2021-02-08,Country_Website,,1098
Lithuania,LT,LTU,2794184,2021-02-01,Country_Website,,1299
Lithuania,LT,LTU,2794184,2021-02-03,Country_Website,,1171
Lithuania,LT,LTU,2794184,2021-02-05,Country_Website,,1107
Lithuania,LT,LTU,2794184,2021-02-07,Country_Website,,1157
Lithuania,LT,LTU,2794184,2021-01-25,Country_Website,,1407
Lithuania,LT,LTU,2794184,2021-01-26,Country_Website,,1457
Lithuania,LT,LTU,2794184,2021-01-28,Country_Website,,1409
Lithuania,LT,LTU,2794184,2021-01-29,Country_Website,,1307
Lithuania,LT,LTU,2794184,2021-01-30,Country_Website,,1323
Lithuania,LT,LTU,2794184,2021-01-31,Country_Website,,1346
Lithuania,LT,LTU,2794184,2021-01-21,Country_Website,,1528
Lithuania,LT,LTU,2794184,2021-01-22,Country_Website,,1432
Lithuania,LT,LTU,2794184,2021-01-11,Country_Website,,2155
Lithuania,LT,LTU,2794184,2021-01-12,Country_Website,,2096
Lithuania,LT,LTU,2794184,2021-01-13,Country_Website,,2038
Lithuania,LT,LTU,2794184,2021-01-14,Country_Website,,2008
Lithuania,LT,LTU,2794184,2021-01-15,Country_Website,,1850
Lithuania,LT,LTU,2794184,2021-01-16,Country_Website,,1859
Lithuania,LT,LTU,2794184,2021-01-17,Country_Website,,1910
Lithuania,LT,LTU,2794184,2021-01-04,Country_Website,,2568
Lithuania,LT,LTU,2794184,2021-01-05,Country_Website,,2412
Lithuania,LT,LTU,2794184,2021-01-06,Country_Website,,2413
Lithuania,LT,LTU,2794184,2021-01-07,Country_Website,,2390
Lithuania,LT,LTU,2794184,2021-01-08,Country_Website,,2235
Lithuania,LT,LTU,2794184,2021-01-09,Country_Website,,2211
Lithuania,LT,LTU,2794184,2021-01-10,Country_Website,,2212
Lithuania,LT,LTU,2794184,2020-12-28,Country_Website,,2506
Lithuania,LT,LTU,2794184,2020-12-30,Country_Website,,2429
Lithuania,LT,LTU,2794184,2020-12-31,Country_Website,,2480
Lithuania,LT,LTU,2794184,2021-01-01,Country_Website,,2406
Lithuania,LT,LTU,2794184,2021-01-02,Country_Website,,2494
Lithuania,LT,LTU,2794184,2021-01-03,Country_Website,,2571
Lithuania,LT,LTU,2794184,2020-12-21,Country_Website,,2451
Lithuania,LT,LTU,2794184,2020-12-22,Country_Website,,2258
Lithuania,LT,LTU,2794184,2020-12-23,Country_Website,,2284
Lithuania,LT,LTU,2794184,2020-12-24,Country_Website,,2312
Lithuania,LT,LTU,2794184,2020-12-25,Country_Website,,2300
Lithuania,LT,LTU,2794184,2020-12-26,Country_Website,,2448
Lithuania,LT,LTU,2794184,2020-12-27,Country_Website,,2510
Lithuania,LT,LTU,2794184,2020-12-14,Country_Website,,2372
Lithuania,LT,LTU,2794184,2020-12-15,Country_Website,,2307
Lithuania,LT,LTU,2794184,2020-12-16,Country_Website,,2356
Lithuania,LT,LTU,2794184,2020-12-17,Country_Website,,2468
Lithuania,LT,LTU,2794184,2020-12-18,Country_Website,,2353
Lithuania,LT,LTU,2794184,2020-12-19,Country_Website,,2432
Lithuania,LT,LTU,2794184,2020-12-20,Country_Website,,2478
Lithuania,LT,LTU,2794184,2020-11-30,Country_Website,,1887
Lithuania,LT,LTU,2794184,2020-12-01,Country_Website,,1885
Lithuania,LT,LTU,2794184,2020-12-02,Country_Website,,1949
Lithuania,LT,LTU,2794184,2020-12-03,Country_Website,,1940
Lithuania,LT,LTU,2794184,2020-12-04,Country_Website,,1981
Lithuania,LT,LTU,2794184,2020-12-05,Country_Website,,2054
Lithuania,LT,LTU,2794184,2020-12-06,Country_Website,,2133
Lithuania,LT,LTU,2794184,2020-11-23,Country_Website,126,1629
Lithuania,LT,LTU,2794184,2020-11-24,Country_Website,119,
Lithuania,LT,LTU,2794184,2020-11-18,Country_Website,93,
Lithuania,LT,LTU,2794184,2020-11-19,Country_Website,109,
Lithuania,LT,LTU,2794184,2020-11-12,Country_Website,83,1092
Lithuania,LT,LTU,2794184,2020-11-13,Country_Website,87,1205
Lithuania,LT,LTU,2794184,2020-10-26,Country_Website,31,322
Lithuania,LT,LTU,2794184,2020-10-27,Country_Website,32,342
Lithuania,LT,LTU,2794184,2020-10-28,Country_Website,36,348
Lithuania,LT,LTU,2794184,2020-10-29,Country_Website,34,370
Lithuania,LT,LTU,2794184,2020-10-30,Country_Website,35,415
Lithuania,LT,LTU,2794184,2020-10-19,Country_Website,20,229
Lithuania,LT,LTU,2794184,2020-10-20,Country_Website,23,232
Lithuania,LT,LTU,2794184,2020-10-21,Country_Website,21,245
Lithuania,LT,LTU,2794184,2020-10-22,Country_Website,18,239
Lithuania,LT,LTU,2794184,2020-10-23,Country_Website,26,255
Lithuania,LT,LTU,2794184,2020-10-13,Country_Website,22,149
Lithuania,LT,LTU,2794184,2020-10-14,Country_Website,18,141
Lithuania,LT,LTU,2794184,2020-10-15,Country_Website,17,174
Lithuania,LT,LTU,2794184,2020-10-16,Country_Website,19,199
Lithuania,LT,LTU,2794184,2020-10-06,Country_Website,11,156
Lithuania,LT,LTU,2794184,2020-05-27,Surveillance,5,
Lithuania,LT,LTU,2794184,2020-05-21,Surveillance,9,
Lithuania,LT,LTU,2794184,2020-05-12,Surveillance,12,
Lithuania,LT,LTU,2794184,2020-05-14,Surveillance,9,
Lithuania,LT,LTU,2794184,2020-05-15,Surveillance,10,
Lithuania,LT,LTU,2794184,2020-05-04,Surveillance,14,
Lithuania,LT,LTU,2794184,2020-04-22,Surveillance,17,
Lithuania,LT,LTU,2794184,2020-04-15,Surveillance,14,
Lithuania,LT,LTU,2794184,2020-04-16,Surveillance,14,
Lithuania,LT,LTU,2794184,2020-04-08,Surveillance,21,
Lithuania,LT,LTU,2794184,2020-04-09,Surveillance,21,
Lithuania,LT,LTU,2794184,2020-04-10,Surveillance,14,
Lithuania,LT,LTU,2794184,2020-03-23,Surveillance,1,
Lithuania,LT,LTU,2794184,2020-03-24,Surveillance,1,
Lithuania,LT,LTU,2794184,2020-03-17,Surveillance,1,
Lithuania,LT,LTU,2794184,2020-03-18,Surveillance,1,
Lithuania,LT,LTU,2794184,2020-03-19,Surveillance,1,
Lithuania,LT,LTU,2794184,2020-03-20,Surveillance,1,
Lithuania,LT,LTU,2794184,2020-03-21,Surveillance,1,
Lithuania,LT,LTU,2794184,2020-03-22,Surveillance,1,
Luxembourg,LU,LUX,613894,2023-03-27,Country_Website,0,14
Luxembourg,LU,LUX,613894,2023-03-28,Country_Website,0,17
Luxembourg,LU,LUX,613894,2023-03-29,Country_Website,0,19
Luxembourg,LU,LUX,613894,2023-03-30,Country_Website,0,22
Luxembourg,LU,LUX,613894,2023-03-20,Country_Website,1,19
Luxembourg,LU,LUX,613894,2023-03-21,Country_Website,1,19
Luxembourg,LU,LUX,613894,2023-03-22,Country_Website,2,22
Luxembourg,LU,LUX,613894,2023-03-23,Country_Website,1,21
Luxembourg,LU,LUX,613894,2023-03-24,Country_Website,1,23
Luxembourg,LU,LUX,613894,2023-03-25,Country_Website,0,18
Luxembourg,LU,LUX,613894,2023-03-26,Country_Website,0,17
Luxembourg,LU,LUX,613894,2023-03-13,Country_Website,1,16
Luxembourg,LU,LUX,613894,2023-03-14,Country_Website,0,17
Luxembourg,LU,LUX,613894,2023-03-15,Country_Website,0,17
Luxembourg,LU,LUX,613894,2023-03-16,Country_Website,0,17
Luxembourg,LU,LUX,613894,2023-03-17,Country_Website,0,17
Luxembourg,LU,LUX,613894,2023-03-18,Country_Website,0,18
Luxembourg,LU,LUX,613894,2023-03-19,Country_Website,1,18
Luxembourg,LU,LUX,613894,2023-03-06,Country_Website,3,25
Luxembourg,LU,LUX,613894,2023-03-07,Country_Website,2,22
Luxembourg,LU,LUX,613894,2023-03-08,Country_Website,1,23
Luxembourg,LU,LUX,613894,2023-03-09,Country_Website,1,21
Luxembourg,LU,LUX,613894,2023-03-10,Country_Website,1,20
Luxembourg,LU,LUX,613894,2023-03-11,Country_Website,1,18
Luxembourg,LU,LUX,613894,2023-03-12,Country_Website,1,17
Luxembourg,LU,LUX,613894,2023-02-27,Country_Website,0,11
Luxembourg,LU,LUX,613894,2023-02-28,Country_Website,0,14
Luxembourg,LU,LUX,613894,2023-03-01,Country_Website,0,12
Luxembourg,LU,LUX,613894,2023-03-02,Country_Website,0,16
Luxembourg,LU,LUX,613894,2023-03-03,Country_Website,1,19
Luxembourg,LU,LUX,613894,2023-03-04,Country_Website,1,23
Luxembourg,LU,LUX,613894,2023-03-05,Country_Website,1,23
Luxembourg,LU,LUX,613894,2023-02-20,Country_Website,1,10
Luxembourg,LU,LUX,613894,2023-02-21,Country_Website,1,10
Luxembourg,LU,LUX,613894,2023-02-22,Country_Website,0,11
Luxembourg,LU,LUX,613894,2023-02-23,Country_Website,1,8
Luxembourg,LU,LUX,613894,2023-02-24,Country_Website,1,16
Luxembourg,LU,LUX,613894,2023-02-25,Country_Website,1,11
Luxembourg,LU,LUX,613894,2023-02-26,Country_Website,1,12
Luxembourg,LU,LUX,613894,2023-02-13,Country_Website,0,11
Luxembourg,LU,LUX,613894,2023-02-14,Country_Website,1,18
Luxembourg,LU,LUX,613894,2023-02-15,Country_Website,0,11
Luxembourg,LU,LUX,613894,2023-02-16,Country_Website,0,10
Luxembourg,LU,LUX,613894,2023-02-17,Country_Website,0,12
Luxembourg,LU,LUX,613894,2023-02-18,Country_Website,1,10
Luxembourg,LU,LUX,613894,2023-02-19,Country_Website,1,11
Luxembourg,LU,LUX,613894,2023-02-06,Country_Website,0,9
Luxembourg,LU,LUX,613894,2023-02-07,Country_Website,0,14
Luxembourg,LU,LUX,613894,2023-02-08,Country_Website,0,17
Luxembourg,LU,LUX,613894,2023-02-09,Country_Website,0,16
Luxembourg,LU,LUX,613894,2023-02-10,Country_Website,0,12
Luxembourg,LU,LUX,613894,2023-02-11,Country_Website,0,11
Luxembourg,LU,LUX,613894,2023-02-12,Country_Website,0,11
Luxembourg,LU,LUX,613894,2023-01-30,Country_Website,1,3
Luxembourg,LU,LUX,613894,2023-01-31,Country_Website,1,6
Luxembourg,LU,LUX,613894,2023-02-01,Country_Website,1,7
Luxembourg,LU,LUX,613894,2023-02-02,Country_Website,1,5
Luxembourg,LU,LUX,613894,2023-02-03,Country_Website,1,6
Luxembourg,LU,LUX,613894,2023-02-04,Country_Website,1,6
Luxembourg,LU,LUX,613894,2023-02-05,Country_Website,0,8
Luxembourg,LU,LUX,613894,2023-01-23,Country_Website,1,10
Luxembourg,LU,LUX,613894,2023-01-24,Country_Website,1,9
Luxembourg,LU,LUX,613894,2023-01-25,Country_Website,1,6
Luxembourg,LU,LUX,613894,2023-01-26,Country_Website,1,5
Luxembourg,LU,LUX,613894,2023-01-27,Country_Website,1,2
Luxembourg,LU,LUX,613894,2023-01-28,Country_Website,1,2
Luxembourg,LU,LUX,613894,2023-01-29,Country_Website,1,3
Luxembourg,LU,LUX,613894,2023-01-16,Country_Website,0,15
Luxembourg,LU,LUX,613894,2023-01-17,Country_Website,0,13
Luxembourg,LU,LUX,613894,2023-01-18,Country_Website,0,12
Luxembourg,LU,LUX,613894,2023-01-19,Country_Website,0,14
Luxembourg,LU,LUX,613894,2023-01-20,Country_Website,0,11
Luxembourg,LU,LUX,613894,2023-01-21,Country_Website,0,8
Luxembourg,LU,LUX,613894,2023-01-22,Country_Website,0,9
Luxembourg,LU,LUX,613894,2023-01-09,Country_Website,6,32
Luxembourg,LU,LUX,613894,2023-01-10,Country_Website,4,32
Luxembourg,LU,LUX,613894,2023-01-11,Country_Website,2,28
Luxembourg,LU,LUX,613894,2023-01-12,Country_Website,1,19
Luxembourg,LU,LUX,613894,2023-01-13,Country_Website,0,21
Luxembourg,LU,LUX,613894,2023-01-14,Country_Website,0,15
Luxembourg,LU,LUX,613894,2023-01-15,Country_Website,0,14
Luxembourg,LU,LUX,613894,2023-01-02,Country_Website,5,32
Luxembourg,LU,LUX,613894,2023-01-03,Country_Website,4,28
Luxembourg,LU,LUX,613894,2023-01-04,Country_Website,4,25
Luxembourg,LU,LUX,613894,2023-01-05,Country_Website,3,24
Luxembourg,LU,LUX,613894,2023-01-06,Country_Website,6,25
Luxembourg,LU,LUX,613894,2023-01-07,Country_Website,6,30
Luxembourg,LU,LUX,613894,2023-01-08,Country_Website,6,31
Luxembourg,LU,LUX,613894,2022-12-26,Country_Website,1,33
Luxembourg,LU,LUX,613894,2022-12-27,Country_Website,1,32
Luxembourg,LU,LUX,613894,2022-12-28,Country_Website,1,29
Luxembourg,LU,LUX,613894,2022-12-29,Country_Website,2,33
Luxembourg,LU,LUX,613894,2022-12-30,Country_Website,3,33
Luxembourg,LU,LUX,613894,2022-12-31,Country_Website,3,32
Luxembourg,LU,LUX,613894,2023-01-01,Country_Website,4,30
Luxembourg,LU,LUX,613894,2022-12-19,Country_Website,2,42
Luxembourg,LU,LUX,613894,2022-12-20,Country_Website,1,45
Luxembourg,LU,LUX,613894,2022-12-21,Country_Website,1,39
Luxembourg,LU,LUX,613894,2022-12-22,Country_Website,2,44
Luxembourg,LU,LUX,613894,2022-12-23,Country_Website,2,38
Luxembourg,LU,LUX,613894,2022-12-24,Country_Website,2,35
Luxembourg,LU,LUX,613894,2022-12-25,Country_Website,2,32
Luxembourg,LU,LUX,613894,2022-12-12,Country_Website,2,38
Luxembourg,LU,LUX,613894,2022-12-13,Country_Website,2,37
Luxembourg,LU,LUX,613894,2022-12-14,Country_Website,1,37
Luxembourg,LU,LUX,613894,2022-12-15,Country_Website,1,40
Luxembourg,LU,LUX,613894,2022-12-16,Country_Website,1,44
Luxembourg,LU,LUX,613894,2022-12-17,Country_Website,1,40
Luxembourg,LU,LUX,613894,2022-12-18,Country_Website,2,44
Luxembourg,LU,LUX,613894,2022-12-05,Country_Website,4,22
Luxembourg,LU,LUX,613894,2022-12-06,Country_Website,3,22
Luxembourg,LU,LUX,613894,2022-12-07,Country_Website,3,28
Luxembourg,LU,LUX,613894,2022-12-08,Country_Website,3,34
Luxembourg,LU,LUX,613894,2022-12-09,Country_Website,3,32
Luxembourg,LU,LUX,613894,2022-12-10,Country_Website,2,31
Luxembourg,LU,LUX,613894,2022-12-11,Country_Website,2,35
Luxembourg,LU,LUX,613894,2022-11-28,Country_Website,1,24
Luxembourg,LU,LUX,613894,2022-11-29,Country_Website,1,27
Luxembourg,LU,LUX,613894,2022-11-30,Country_Website,1,28
Luxembourg,LU,LUX,613894,2022-12-01,Country_Website,1,22
Luxembourg,LU,LUX,613894,2022-12-02,Country_Website,2,26
Luxembourg,LU,LUX,613894,2022-12-03,Country_Website,2,21
Luxembourg,LU,LUX,613894,2022-12-04,Country_Website,2,19
Luxembourg,LU,LUX,613894,2022-11-21,Country_Website,2,24
Luxembourg,LU,LUX,613894,2022-11-22,Country_Website,4,26
Luxembourg,LU,LUX,613894,2022-11-23,Country_Website,1,25
Luxembourg,LU,LUX,613894,2022-11-24,Country_Website,1,26
Luxembourg,LU,LUX,613894,2022-11-25,Country_Website,2,24
Luxembourg,LU,LUX,613894,2022-11-26,Country_Website,1,21
Luxembourg,LU,LUX,613894,2022-11-27,Country_Website,1,24
Luxembourg,LU,LUX,613894,2022-11-14,Country_Website,2,19
Luxembourg,LU,LUX,613894,2022-11-15,Country_Website,1,14
Luxembourg,LU,LUX,613894,2022-11-16,Country_Website,3,18
Luxembourg,LU,LUX,613894,2022-11-17,Country_Website,4,20
Luxembourg,LU,LUX,613894,2022-11-18,Country_Website,3,22
Luxembourg,LU,LUX,613894,2022-11-19,Country_Website,2,22
Luxembourg,LU,LUX,613894,2022-11-20,Country_Website,2,23
Luxembourg,LU,LUX,613894,2022-11-07,Country_Website,1,10
Luxembourg,LU,LUX,613894,2022-11-08,Country_Website,0,12
Luxembourg,LU,LUX,613894,2022-11-09,Country_Website,1,13
Luxembourg,LU,LUX,613894,2022-11-10,Country_Website,1,15
Luxembourg,LU,LUX,613894,2022-11-11,Country_Website,1,17
Luxembourg,LU,LUX,613894,2022-11-12,Country_Website,1,19
Luxembourg,LU,LUX,613894,2022-11-13,Country_Website,1,17
Luxembourg,LU,LUX,613894,2022-10-31,Country_Website,1,31
Luxembourg,LU,LUX,613894,2022-11-01,Country_Website,1,26
Luxembourg,LU,LUX,613894,2022-11-02,Country_Website,2,29
Luxembourg,LU,LUX,613894,2022-11-03,Country_Website,1,25
Luxembourg,LU,LUX,613894,2022-11-04,Country_Website,1,23
Luxembourg,LU,LUX,613894,2022-11-05,Country_Website,1,13
Luxembourg,LU,LUX,613894,2022-11-06,Country_Website,2,13
Luxembourg,LU,LUX,613894,2022-10-24,Country_Website,0,34
Luxembourg,LU,LUX,613894,2022-10-25,Country_Website,0,32
Luxembourg,LU,LUX,613894,2022-10-26,Country_Website,0,31
Luxembourg,LU,LUX,613894,2022-10-27,Country_Website,1,30
Luxembourg,LU,LUX,613894,2022-10-28,Country_Website,1,28
Luxembourg,LU,LUX,613894,2022-10-29,Country_Website,1,30
Luxembourg,LU,LUX,613894,2022-10-30,Country_Website,1,31
Luxembourg,LU,LUX,613894,2022-10-17,Country_Website,4,31
Luxembourg,LU,LUX,613894,2022-10-18,Country_Website,5,29
Luxembourg,LU,LUX,613894,2022-10-19,Country_Website,5,33
Luxembourg,LU,LUX,613894,2022-10-20,Country_Website,5,36
Luxembourg,LU,LUX,613894,2022-10-21,Country_Website,3,39
Luxembourg,LU,LUX,613894,2022-10-22,Country_Website,2,36
Luxembourg,LU,LUX,613894,2022-10-23,Country_Website,1,33
Luxembourg,LU,LUX,613894,2022-10-10,Country_Website,2,30
Luxembourg,LU,LUX,613894,2022-10-11,Country_Website,2,29
Luxembourg,LU,LUX,613894,2022-10-12,Country_Website,2,31
Luxembourg,LU,LUX,613894,2022-10-13,Country_Website,2,32
Luxembourg,LU,LUX,613894,2022-10-14,Country_Website,4,30
Luxembourg,LU,LUX,613894,2022-10-15,Country_Website,3,28
Luxembourg,LU,LUX,613894,2022-10-16,Country_Website,3,27
Luxembourg,LU,LUX,613894,2022-10-03,Country_Website,2,26
Luxembourg,LU,LUX,613894,2022-10-04,Country_Website,1,24
Luxembourg,LU,LUX,613894,2022-10-05,Country_Website,1,28
Luxembourg,LU,LUX,613894,2022-10-06,Country_Website,1,29
Luxembourg,LU,LUX,613894,2022-10-07,Country_Website,1,29
Luxembourg,LU,LUX,613894,2022-10-08,Country_Website,2,31
Luxembourg,LU,LUX,613894,2022-10-09,Country_Website,2,30
Luxembourg,LU,LUX,613894,2022-09-26,Country_Website,1,11
Luxembourg,LU,LUX,613894,2022-09-27,Country_Website,1,12
Luxembourg,LU,LUX,613894,2022-09-28,Country_Website,1,13
Luxembourg,LU,LUX,613894,2022-09-29,Country_Website,1,15
Luxembourg,LU,LUX,613894,2022-09-30,Country_Website,1,17
Luxembourg,LU,LUX,613894,2022-10-01,Country_Website,2,19
Luxembourg,LU,LUX,613894,2022-10-02,Country_Website,2,19
Luxembourg,LU,LUX,613894,2022-09-19,Country_Website,1,13
Luxembourg,LU,LUX,613894,2022-09-20,Country_Website,1,12
Luxembourg,LU,LUX,613894,2022-09-21,Country_Website,1,14
Luxembourg,LU,LUX,613894,2022-09-22,Country_Website,1,11
Luxembourg,LU,LUX,613894,2022-09-23,Country_Website,1,11
Luxembourg,LU,LUX,613894,2022-09-24,Country_Website,0,9
Luxembourg,LU,LUX,613894,2022-09-25,Country_Website,0,9
Luxembourg,LU,LUX,613894,2022-09-12,Country_Website,1,4
Luxembourg,LU,LUX,613894,2022-09-13,Country_Website,1,5
Luxembourg,LU,LUX,613894,2022-09-14,Country_Website,1,6
Luxembourg,LU,LUX,613894,2022-09-15,Country_Website,1,8
Luxembourg,LU,LUX,613894,2022-09-16,Country_Website,1,10
Luxembourg,LU,LUX,613894,2022-09-17,Country_Website,1,7
Luxembourg,LU,LUX,613894,2022-09-18,Country_Website,1,8
Luxembourg,LU,LUX,613894,2022-09-05,Country_Website,0,7
Luxembourg,LU,LUX,613894,2022-09-06,Country_Website,0,7
Luxembourg,LU,LUX,613894,2022-09-07,Country_Website,0,5
Luxembourg,LU,LUX,613894,2022-09-08,Country_Website,0,5
Luxembourg,LU,LUX,613894,2022-09-09,Country_Website,0,6
Luxembourg,LU,LUX,613894,2022-09-10,Country_Website,1,3
Luxembourg,LU,LUX,613894,2022-09-11,Country_Website,1,4
Luxembourg,LU,LUX,613894,2022-08-29,Country_Website,1,4
Luxembourg,LU,LUX,613894,2022-08-30,Country_Website,1,2
Luxembourg,LU,LUX,613894,2022-08-31,Country_Website,1,2
Luxembourg,LU,LUX,613894,2022-09-01,Country_Website,1,5
Luxembourg,LU,LUX,613894,2022-09-02,Country_Website,1,6
Luxembourg,LU,LUX,613894,2022-09-03,Country_Website,1,8
Luxembourg,LU,LUX,613894,2022-09-04,Country_Website,1,7
Luxembourg,LU,LUX,613894,2022-08-22,Country_Website,1,13
Luxembourg,LU,LUX,613894,2022-08-23,Country_Website,1,12
Luxembourg,LU,LUX,613894,2022-08-24,Country_Website,1,10
Luxembourg,LU,LUX,613894,2022-08-25,Country_Website,2,12
Luxembourg,LU,LUX,613894,2022-08-26,Country_Website,1,7
Luxembourg,LU,LUX,613894,2022-08-27,Country_Website,1,5
Luxembourg,LU,LUX,613894,2022-08-28,Country_Website,1,5
Luxembourg,LU,LUX,613894,2022-08-15,Country_Website,0,9
Luxembourg,LU,LUX,613894,2022-08-16,Country_Website,0,9
Luxembourg,LU,LUX,613894,2022-08-17,Country_Website,1,10
Luxembourg,LU,LUX,613894,2022-08-18,Country_Website,1,11
Luxembourg,LU,LUX,613894,2022-08-19,Country_Website,1,12
Luxembourg,LU,LUX,613894,2022-08-20,Country_Website,1,10
Luxembourg,LU,LUX,613894,2022-08-21,Country_Website,2,9
Luxembourg,LU,LUX,613894,2022-08-08,Country_Website,2,15
Luxembourg,LU,LUX,613894,2022-08-09,Country_Website,3,18
Luxembourg,LU,LUX,613894,2022-08-10,Country_Website,1,14
Luxembourg,LU,LUX,613894,2022-08-11,Country_Website,0,11
Luxembourg,LU,LUX,613894,2022-08-12,Country_Website,0,13
Luxembourg,LU,LUX,613894,2022-08-13,Country_Website,0,10
Luxembourg,LU,LUX,613894,2022-08-14,Country_Website,0,9
Luxembourg,LU,LUX,613894,2022-08-01,Country_Website,3,15
Luxembourg,LU,LUX,613894,2022-08-02,Country_Website,3,15
Luxembourg,LU,LUX,613894,2022-08-03,Country_Website,2,15
Luxembourg,LU,LUX,613894,2022-08-04,Country_Website,2,17
Luxembourg,LU,LUX,613894,2022-08-05,Country_Website,2,18
Luxembourg,LU,LUX,613894,2022-08-06,Country_Website,0,16
Luxembourg,LU,LUX,613894,2022-08-07,Country_Website,2,16
Luxembourg,LU,LUX,613894,2022-07-25,Country_Website,3,24
Luxembourg,LU,LUX,613894,2022-07-26,Country_Website,3,22
Luxembourg,LU,LUX,613894,2022-07-27,Country_Website,3,21
Luxembourg,LU,LUX,613894,2022-07-28,Country_Website,3,21
Luxembourg,LU,LUX,613894,2022-07-29,Country_Website,2,20
Luxembourg,LU,LUX,613894,2022-07-30,Country_Website,2,17
Luxembourg,LU,LUX,613894,2022-07-31,Country_Website,3,15
Luxembourg,LU,LUX,613894,2022-07-18,Country_Website,2,18
Luxembourg,LU,LUX,613894,2022-07-19,Country_Website,3,30
Luxembourg,LU,LUX,613894,2022-07-20,Country_Website,4,26
