country,country_code_2_digit,country_code_3_digit,population,year_week,source,cases_count,deaths_count
Belgium,BE,BEL,11455519,2020-50,TESSy COVID-19,16840,
Belgium,BE,BEL,11455519,2020-51,TESSy COVID-19,17714,
Belgium,BE,BEL,11455519,2020-52,TESSy COVID-19,12607,
Belgium,BE,BEL,11455519,2020-53,TESSy COVID-19,8976,
Belgium,BE,BEL,11455519,2021-01,TESSy COVID-19,13692,
Belgium,BE,BEL,11455519,2021-02,TESSy COVID-19,13093,
Belgium,BE,BEL,11455519,2021-03,TESSy COVID-19,14641,
Belgium,BE,BEL,11455519,2021-04,TESSy COVID-19,16375,
Belgium,BE,BEL,11455519,2021-05,TESSy COVID-19,14892,
Belgium,BE,BEL,11455519,2021-06,TESSy COVID-19,12527,
Belgium,BE,BEL,11455519,2021-07,TESSy COVID-19,15361,
Belgium,BE,BEL,11455519,2021-08,TESSy COVID-19,16648,
Belgium,BE,BEL,11455519,2021-09,TESSy COVID-19,16429,
Belgium,BE,BEL,11455519,2021-10,TESSy COVID-19,21255,
Belgium,BE,BEL,11455519,2021-11,TESSy COVID-19,29329,
Belgium,BE,BEL,11455519,2021-12,TESSy COVID-19,33998,
Belgium,BE,BEL,11455519,2021-13,TESSy COVID-19,29873,
Belgium,BE,BEL,11455519,2021-14,TESSy COVID-19,24193,
Belgium,BE,BEL,11455519,2021-15,TESSy COVID-19,24371,
Belgium,BE,BEL,11455519,2021-16,TESSy COVID-19,24423,
Belgium,BE,BEL,11455519,2021-17,TESSy COVID-19,20783,
Belgium,BE,BEL,11455519,2021-18,TESSy COVID-19,20975,
Belgium,BE,BEL,11455519,2021-19,TESSy COVID-19,14649,
Belgium,BE,BEL,11455519,2021-20,TESSy COVID-19,16999,
Belgium,BE,BEL,11455519,2021-21,TESSy COVID-19,12179,
Belgium,BE,BEL,11455519,2021-22,TESSy COVID-19,9065,
Belgium,BE,BEL,11455519,2021-23,TESSy COVID-19,5261,
Belgium,BE,BEL,11455519,2021-24,TESSy COVID-19,3006,
Belgium,BE,BEL,11455519,2021-25,TESSy COVID-19,2416,
Belgium,BE,BEL,11455519,2021-26,TESSy COVID-19,4070,
Belgium,BE,BEL,11455519,2021-27,TESSy COVID-19,7513,
Belgium,BE,BEL,11455519,2021-28,TESSy COVID-19,9541,
Belgium,BE,BEL,11455519,2021-29,TESSy COVID-19,10388,
Belgium,BE,BEL,11455519,2021-30,TESSy COVID-19,11283,
Belgium,BE,BEL,11455519,2021-31,TESSy COVID-19,12242,
Belgium,BE,BEL,11455519,2021-32,TESSy COVID-19,13352,
Belgium,BE,BEL,11455519,2021-33,TESSy COVID-19,13831,
Belgium,BE,BEL,11455519,2021-34,TESSy COVID-19,14116,
Belgium,BE,BEL,11455519,2021-35,TESSy COVID-19,13761,
Belgium,BE,BEL,11455519,2021-36,TESSy COVID-19,13760,
Belgium,BE,BEL,11455519,2021-37,TESSy COVID-19,14475,
Belgium,BE,BEL,11455519,2021-38,TESSy COVID-19,13647,
Belgium,BE,BEL,11455519,2021-39,TESSy COVID-19,13316,
Belgium,BE,BEL,11455519,2021-40,TESSy COVID-19,14922,
Belgium,BE,BEL,11455519,2021-41,TESSy COVID-19,22871,
Belgium,BE,BEL,11455519,2021-42,TESSy COVID-19,40000,
Belgium,BE,BEL,11455519,2021-43,TESSy COVID-19,54823,
Belgium,BE,BEL,11455519,2021-44,TESSy COVID-19,57829,
Belgium,BE,BEL,11455519,2021-45,TESSy COVID-19,73690,
Belgium,BE,BEL,11455519,2021-46,TESSy COVID-19,113029,
Belgium,BE,BEL,11455519,2021-47,TESSy COVID-19,125774,
Belgium,BE,BEL,11455519,2021-48,TESSy COVID-19,117316,
Belgium,BE,BEL,11455519,2021-49,TESSy COVID-19,88873,
Belgium,BE,BEL,11455519,2021-50,TESSy COVID-19,57114,
Belgium,BE,BEL,11455519,2021-51,TESSy COVID-19,45149,
Belgium,BE,BEL,11455519,2021-52,TESSy COVID-19,77857,
Belgium,BE,BEL,11455519,2022-01,TESSy COVID-19,155825,
Belgium,BE,BEL,11455519,2022-02,TESSy COVID-19,198814,
Belgium,BE,BEL,11455519,2022-03,TESSy COVID-19,351698,
Belgium,BE,BEL,11455519,2022-04,TESSy COVID-19,318852,
Belgium,BE,BEL,11455519,2022-05,TESSy COVID-19,185904,
Belgium,BE,BEL,11455519,2022-06,TESSy COVID-19,101740,
Belgium,BE,BEL,11455519,2022-07,TESSy COVID-19,63181,
Belgium,BE,BEL,11455519,2022-08,TESSy COVID-19,44836,
Belgium,BE,BEL,11455519,2022-09,TESSy COVID-19,44611,
Belgium,BE,BEL,11455519,2022-10,TESSy COVID-19,57255,
Belgium,BE,BEL,11455519,2022-11,TESSy COVID-19,71953,
Belgium,BE,BEL,11455519,2022-12,TESSy COVID-19,78607,
Belgium,BE,BEL,11455519,2022-13,TESSy COVID-19,71597,
Belgium,BE,BEL,11455519,2022-14,TESSy COVID-19,62839,
Belgium,BE,BEL,11455519,2022-15,TESSy COVID-19,52575,
Belgium,BE,BEL,11455519,2022-16,TESSy COVID-19,40215,
Belgium,BE,BEL,11455519,2022-17,TESSy COVID-19,32666,
Belgium,BE,BEL,11455519,2022-18,TESSy COVID-19,30760,
Belgium,BE,BEL,11455519,2022-19,TESSy COVID-19,24790,
Belgium,BE,BEL,11455519,2022-20,TESSy COVID-19,16120,
Belgium,BE,BEL,11455519,2022-21,TESSy COVID-19,9136,
Belgium,BE,BEL,11455519,2022-22,TESSy COVID-19,11383,
Belgium,BE,BEL,11455519,2022-23,TESSy COVID-19,13507,
Belgium,BE,BEL,11455519,2022-24,TESSy COVID-19,20104,
Belgium,BE,BEL,11455519,2022-25,TESSy COVID-19,28191,
Belgium,BE,BEL,11455519,2022-26,TESSy COVID-19,40430,
Belgium,BE,BEL,11455519,2022-27,TESSy COVID-19,54886,
Belgium,BE,BEL,11455519,2022-28,TESSy COVID-19,48062,
Belgium,BE,BEL,11455519,2022-29,TESSy COVID-19,29369,
Belgium,BE,BEL,11455519,2022-30,TESSy COVID-19,26917,
Belgium,BE,BEL,11455519,2022-31,TESSy COVID-19,19476,
Belgium,BE,BEL,11455519,2022-32,TESSy COVID-19,14945,
Belgium,BE,BEL,11455519,2022-33,TESSy COVID-19,11634,
Belgium,BE,BEL,11455519,2022-34,TESSy COVID-19,10688,
Belgium,BE,BEL,11455519,2022-35,TESSy COVID-19,10443,
Belgium,BE,BEL,11455519,2022-36,TESSy COVID-19,11339,
Belgium,BE,BEL,11455519,2022-37,TESSy COVID-19,13099,
Belgium,BE,BEL,11455519,2022-38,TESSy COVID-19,16166,
Belgium,BE,BEL,11455519,2022-39,TESSy COVID-19,20210,
Belgium,BE,BEL,11455519,2022-40,TESSy COVID-19,22101,
Belgium,BE,BEL,11455519,2022-41,TESSy COVID-19,18781,
Belgium,BE,BEL,11455519,2022-42,TESSy COVID-19,12814,
Belgium,BE,BEL,11455519,2022-43,TESSy COVID-19,7792,
Belgium,BE,BEL,11455519,2022-44,TESSy COVID-19,4576,
Belgium,BE,BEL,11455519,2022-45,TESSy COVID-19,4488,
Belgium,BE,BEL,11455519,2022-46,TESSy COVID-19,5289,
Belgium,BE,BEL,11455519,2022-47,TESSy COVID-19,6788,
Belgium,BE,BEL,11455519,2022-48,TESSy COVID-19,8229,
Belgium,BE,BEL,11455519,2022-49,TESSy COVID-19,9952,
Belgium,BE,BEL,11455519,2022-50,TESSy COVID-19,10100,
Belgium,BE,BEL,11455519,2022-51,TESSy COVID-19,9676,
Belgium,BE,BEL,11455519,2022-52,TESSy COVID-19,6078,
Belgium,BE,BEL,11455519,2023-01,TESSy COVID-19,4476,
Belgium,BE,BEL,11455519,2023-02,TESSy COVID-19,3006,
Belgium,BE,BEL,11455519,2023-03,TESSy COVID-19,2387,
Belgium,BE,BEL,11455519,2023-04,TESSy COVID-19,3347,
Belgium,BE,BEL,11455519,2023-05,TESSy COVID-19,4953,
Belgium,BE,BEL,11455519,2023-06,TESSy COVID-19,6419,
Belgium,BE,BEL,11455519,2023-07,TESSy COVID-19,9018,
Belgium,BE,BEL,11455519,2023-08,TESSy COVID-19,9778,
Belgium,BE,BEL,11455519,2023-09,TESSy COVID-19,10904,
Belgium,BE,BEL,11455519,2023-10,TESSy COVID-19,12472,
Belgium,BE,BEL,11455519,2023-11,TESSy COVID-19,11482,
Belgium,BE,BEL,11455519,2023-12,TESSy COVID-19,9656,
Belgium,BE,BEL,11455519,2023-13,TESSy COVID-19,6800,
Belgium,BE,BEL,11455519,2023-14,TESSy COVID-19,4846,
Belgium,BE,BEL,11455519,2023-15,TESSy COVID-19,3556,
Belgium,BE,BEL,11455519,2023-16,TESSy COVID-19,3009,
Belgium,BE,BEL,11455519,2023-17,TESSy COVID-19,2424,
Belgium,BE,BEL,11455519,2023-18,TESSy COVID-19,1636,
Belgium,BE,BEL,11455519,2023-19,TESSy COVID-19,1238,
Belgium,BE,BEL,11455519,2023-20,TESSy COVID-19,952,
Belgium,BE,BEL,11455519,2023-21,TESSy COVID-19,845,
Belgium,BE,BEL,11455519,2023-22,TESSy COVID-19,511,
Belgium,BE,BEL,11455519,2023-23,TESSy COVID-19,515,
Belgium,BE,BEL,11455519,2023-24,TESSy COVID-19,302,
Belgium,BE,BEL,11455519,2023-25,TESSy COVID-19,221,
Belgium,BE,BEL,11455519,2023-26,TESSy COVID-19,186,
Belgium,BE,BEL,11455519,2023-27,TESSy COVID-19,171,
Belgium,BE,BEL,11455519,2023-28,TESSy COVID-19,221,
Belgium,BE,BEL,11455519,2023-29,TESSy COVID-19,209,
Belgium,BE,BEL,11455519,2023-30,TESSy COVID-19,332,
Belgium,BE,BEL,11455519,2023-31,TESSy COVID-19,562,
Belgium,BE,BEL,11455519,2023-32,TESSy COVID-19,885,
Belgium,BE,BEL,11455519,2023-33,TESSy COVID-19,1259,
Belgium,BE,BEL,11455519,2023-34,TESSy COVID-19,1608,
Belgium,BE,BEL,11455519,2023-35,TESSy COVID-19,,
Belgium,BE,BEL,11455519,2020-05,TESSy COVID-19,,0
Belgium,BE,BEL,11455519,2020-06,TESSy COVID-19,,0
Belgium,BE,BEL,11455519,2020-07,TESSy COVID-19,,
Belgium,BE,BEL,11455519,2020-08,TESSy COVID-19,,
Belgium,BE,BEL,11455519,2020-09,TESSy COVID-19,,0
Belgium,BE,BEL,11455519,2020-10,TESSy COVID-19,,0
Belgium,BE,BEL,11455519,2020-11,TESSy COVID-19,,0
Belgium,BE,BEL,11455519,2020-12,TESSy COVID-19,,195
Belgium,BE,BEL,11455519,2020-13,TESSy COVID-19,,783
Belgium,BE,BEL,11455519,2020-14,TESSy COVID-19,,1584
Belgium,BE,BEL,11455519,2020-15,TESSy COVID-19,,1976
Belgium,BE,BEL,11455519,2020-16,TESSy COVID-19,,1666
Belgium,BE,BEL,11455519,2020-17,TESSy COVID-19,,1186
Belgium,BE,BEL,11455519,2020-18,TESSy COVID-19,,696
Belgium,BE,BEL,11455519,2020-19,TESSy COVID-19,,533
Belgium,BE,BEL,11455519,2020-20,TESSy COVID-19,,312
Belgium,BE,BEL,11455519,2020-21,TESSy COVID-19,,231
Belgium,BE,BEL,11455519,2020-22,TESSy COVID-19,,161
Belgium,BE,BEL,11455519,2020-23,TESSy COVID-19,,109
Belgium,BE,BEL,11455519,2020-24,TESSy COVID-19,,57
Belgium,BE,BEL,11455519,2020-25,TESSy COVID-19,,40
Belgium,BE,BEL,11455519,2020-26,TESSy COVID-19,,40
Belgium,BE,BEL,11455519,2020-27,TESSy COVID-19,,24
Belgium,BE,BEL,11455519,2020-28,TESSy COVID-19,,11
Belgium,BE,BEL,11455519,2020-29,TESSy COVID-19,,18
Belgium,BE,BEL,11455519,2020-30,TESSy COVID-19,,14
Belgium,BE,BEL,11455519,2020-31,TESSy COVID-19,,21
Belgium,BE,BEL,11455519,2020-32,TESSy COVID-19,,33
Belgium,BE,BEL,11455519,2020-33,TESSy COVID-19,,74
Belgium,BE,BEL,11455519,2020-34,TESSy COVID-19,,41
Belgium,BE,BEL,11455519,2020-35,TESSy COVID-19,,24
Belgium,BE,BEL,11455519,2020-36,TESSy COVID-19,,18
Belgium,BE,BEL,11455519,2020-37,TESSy COVID-19,,17
Belgium,BE,BEL,11455519,2020-38,TESSy COVID-19,,27
Belgium,BE,BEL,11455519,2020-39,TESSy COVID-19,,39
Belgium,BE,BEL,11455519,2020-40,TESSy COVID-19,,82
Belgium,BE,BEL,11455519,2020-41,TESSy COVID-19,,140
Belgium,BE,BEL,11455519,2020-42,TESSy COVID-19,,238
Belgium,BE,BEL,11455519,2020-43,TESSy COVID-19,,505
Belgium,BE,BEL,11455519,2020-44,TESSy COVID-19,,1060
Belgium,BE,BEL,11455519,2020-45,TESSy COVID-19,,1435
Belgium,BE,BEL,11455519,2020-46,TESSy COVID-19,,1336
Belgium,BE,BEL,11455519,2020-47,TESSy COVID-19,,1131
Belgium,BE,BEL,11455519,2020-48,TESSy COVID-19,,882
Belgium,BE,BEL,11455519,2020-49,TESSy COVID-19,,700
Belgium,BE,BEL,11455519,2020-50,TESSy COVID-19,,665
Belgium,BE,BEL,11455519,2020-51,TESSy COVID-19,,654
Belgium,BE,BEL,11455519,2020-52,TESSy COVID-19,,536
Belgium,BE,BEL,11455519,2020-53,TESSy COVID-19,,454
Belgium,BE,BEL,11455519,2021-01,TESSy COVID-19,,386
Belgium,BE,BEL,11455519,2021-02,TESSy COVID-19,,342
Belgium,BE,BEL,11455519,2021-03,TESSy COVID-19,,373
Belgium,BE,BEL,11455519,2021-04,TESSy COVID-19,,293
Belgium,BE,BEL,11455519,2021-05,TESSy COVID-19,,297
Belgium,BE,BEL,11455519,2021-06,TESSy COVID-19,,279
Belgium,BE,BEL,11455519,2021-07,TESSy COVID-19,,210
Belgium,BE,BEL,11455519,2021-08,TESSy COVID-19,,170
Belgium,BE,BEL,11455519,2021-09,TESSy COVID-19,,171
Belgium,BE,BEL,11455519,2021-10,TESSy COVID-19,,171
Belgium,BE,BEL,11455519,2021-11,TESSy COVID-19,,178
Belgium,BE,BEL,11455519,2021-12,TESSy COVID-19,,188
Belgium,BE,BEL,11455519,2021-13,TESSy COVID-19,,256
Belgium,BE,BEL,11455519,2021-14,TESSy COVID-19,,286
Belgium,BE,BEL,11455519,2021-15,TESSy COVID-19,,262
Belgium,BE,BEL,11455519,2021-16,TESSy COVID-19,,273
Belgium,BE,BEL,11455519,2021-17,TESSy COVID-19,,254
Belgium,BE,BEL,11455519,2021-18,TESSy COVID-19,,255
Belgium,BE,BEL,11455519,2021-19,TESSy COVID-19,,140
Belgium,BE,BEL,11455519,2021-20,TESSy COVID-19,,129
Belgium,BE,BEL,11455519,2021-21,TESSy COVID-19,,98
Belgium,BE,BEL,11455519,2021-22,TESSy COVID-19,,84
Belgium,BE,BEL,11455519,2021-23,TESSy COVID-19,,50
Belgium,BE,BEL,11455519,2021-24,TESSy COVID-19,,41
Belgium,BE,BEL,11455519,2021-25,TESSy COVID-19,,23
Belgium,BE,BEL,11455519,2021-26,TESSy COVID-19,,20
Belgium,BE,BEL,11455519,2021-27,TESSy COVID-19,,10
Belgium,BE,BEL,11455519,2021-28,TESSy COVID-19,,7
Belgium,BE,BEL,11455519,2021-29,TESSy COVID-19,,11
Belgium,BE,BEL,11455519,2021-30,TESSy COVID-19,,21
Belgium,BE,BEL,11455519,2021-31,TESSy COVID-19,,23
Belgium,BE,BEL,11455519,2021-32,TESSy COVID-19,,22
Belgium,BE,BEL,11455519,2021-33,TESSy COVID-19,,41
Belgium,BE,BEL,11455519,2021-34,TESSy COVID-19,,32
Belgium,BE,BEL,11455519,2021-35,TESSy COVID-19,,40
Belgium,BE,BEL,11455519,2021-36,TESSy COVID-19,,48
Belgium,BE,BEL,11455519,2021-37,TESSy COVID-19,,39
Belgium,BE,BEL,11455519,2021-38,TESSy COVID-19,,54
Belgium,BE,BEL,11455519,2021-39,TESSy COVID-19,,56
Belgium,BE,BEL,11455519,2021-40,TESSy COVID-19,,62
Belgium,BE,BEL,11455519,2021-41,TESSy COVID-19,,91
Belgium,BE,BEL,11455519,2021-42,TESSy COVID-19,,108
Belgium,BE,BEL,11455519,2021-43,TESSy COVID-19,,149
Belgium,BE,BEL,11455519,2021-44,TESSy COVID-19,,153
Belgium,BE,BEL,11455519,2021-45,TESSy COVID-19,,196
Belgium,BE,BEL,11455519,2021-46,TESSy COVID-19,,260
Belgium,BE,BEL,11455519,2021-47,TESSy COVID-19,,297
Belgium,BE,BEL,11455519,2021-48,TESSy COVID-19,,350
Belgium,BE,BEL,11455519,2021-49,TESSy COVID-19,,310
Belgium,BE,BEL,11455519,2021-50,TESSy COVID-19,,250
Belgium,BE,BEL,11455519,2021-51,TESSy COVID-19,,218
Belgium,BE,BEL,11455519,2021-52,TESSy COVID-19,,155
Belgium,BE,BEL,11455519,2022-01,TESSy COVID-19,,260
Belgium,BE,BEL,11455519,2022-02,TESSy COVID-19,,276
Belgium,BE,BEL,11455519,2022-03,TESSy COVID-19,,346
Belgium,BE,BEL,11455519,2022-04,TESSy COVID-19,,460
Belgium,BE,BEL,11455519,2022-05,TESSy COVID-19,,600
Belgium,BE,BEL,11455519,2022-06,TESSy COVID-19,,636
Belgium,BE,BEL,11455519,2022-07,TESSy COVID-19,,538
Belgium,BE,BEL,11455519,2022-08,TESSy COVID-19,,322
Belgium,BE,BEL,11455519,2022-09,TESSy COVID-19,,238
Belgium,BE,BEL,11455519,2022-10,TESSy COVID-19,,274
Belgium,BE,BEL,11455519,2022-11,TESSy COVID-19,,264
Belgium,BE,BEL,11455519,2022-12,TESSy COVID-19,,316
Belgium,BE,BEL,11455519,2022-13,TESSy COVID-19,,326
Belgium,BE,BEL,11455519,2022-14,TESSy COVID-19,,332
Belgium,BE,BEL,11455519,2022-15,TESSy COVID-19,,334
Belgium,BE,BEL,11455519,2022-16,TESSy COVID-19,,246
Belgium,BE,BEL,11455519,2022-17,TESSy COVID-19,,216
Belgium,BE,BEL,11455519,2022-18,TESSy COVID-19,,166
Belgium,BE,BEL,11455519,2022-19,TESSy COVID-19,,138
Belgium,BE,BEL,11455519,2022-20,TESSy COVID-19,,102
Belgium,BE,BEL,11455519,2022-21,TESSy COVID-19,,82
Belgium,BE,BEL,11455519,2022-22,TESSy COVID-19,,92
Belgium,BE,BEL,11455519,2022-23,TESSy COVID-19,,78
Belgium,BE,BEL,11455519,2022-24,TESSy COVID-19,,72
Belgium,BE,BEL,11455519,2022-25,TESSy COVID-19,,70
Belgium,BE,BEL,11455519,2022-26,TESSy COVID-19,,118
Belgium,BE,BEL,11455519,2022-27,TESSy COVID-19,,120
Belgium,BE,BEL,11455519,2022-28,TESSy COVID-19,,142
Belgium,BE,BEL,11455519,2022-29,TESSy COVID-19,,178
Belgium,BE,BEL,11455519,2022-30,TESSy COVID-19,,160
Belgium,BE,BEL,11455519,2022-31,TESSy COVID-19,,122
Belgium,BE,BEL,11455519,2022-32,TESSy COVID-19,,154
Belgium,BE,BEL,11455519,2022-33,TESSy COVID-19,,120
Belgium,BE,BEL,11455519,2022-34,TESSy COVID-19,,78
Belgium,BE,BEL,11455519,2022-35,TESSy COVID-19,,82
Belgium,BE,BEL,11455519,2022-36,TESSy COVID-19,,80
Belgium,BE,BEL,11455519,2022-37,TESSy COVID-19,,66
Belgium,BE,BEL,11455519,2022-38,TESSy COVID-19,,42
Belgium,BE,BEL,11455519,2022-39,TESSy COVID-19,,56
Belgium,BE,BEL,11455519,2022-40,TESSy COVID-19,,114
Belgium,BE,BEL,11455519,2022-41,TESSy COVID-19,,132
Belgium,BE,BEL,11455519,2022-42,TESSy COVID-19,,124
Belgium,BE,BEL,11455519,2022-43,TESSy COVID-19,,98
Belgium,BE,BEL,11455519,2022-44,TESSy COVID-19,,68
Belgium,BE,BEL,11455519,2022-45,TESSy COVID-19,,68
Belgium,BE,BEL,11455519,2022-46,TESSy COVID-19,,56
Belgium,BE,BEL,11455519,2022-47,TESSy COVID-19,,58
Belgium,BE,BEL,11455519,2022-48,TESSy COVID-19,,52
Belgium,BE,BEL,11455519,2022-49,TESSy COVID-19,,96
Belgium,BE,BEL,11455519,2022-50,TESSy COVID-19,,144
Belgium,BE,BEL,11455519,2022-51,TESSy COVID-19,,174
Belgium,BE,BEL,11455519,2022-52,TESSy COVID-19,,162
Belgium,BE,BEL,11455519,2023-01,TESSy COVID-19,,72
Belgium,BE,BEL,11455519,2023-02,TESSy COVID-19,,58
Belgium,BE,BEL,11455519,2023-03,TESSy COVID-19,,27
Belgium,BE,BEL,11455519,2023-04,TESSy COVID-19,,27
Belgium,BE,BEL,11455519,2023-05,TESSy COVID-19,,34
Belgium,BE,BEL,11455519,2023-06,TESSy COVID-19,,39
Belgium,BE,BEL,11455519,2023-07,TESSy COVID-19,,54
Belgium,BE,BEL,11455519,2023-08,TESSy COVID-19,,57
Belgium,BE,BEL,11455519,2023-09,TESSy COVID-19,,44
Belgium,BE,BEL,11455519,2023-10,TESSy COVID-19,,40
Belgium,BE,BEL,11455519,2023-11,TESSy COVID-19,,57
Belgium,BE,BEL,11455519,2023-12,TESSy COVID-19,,54
Belgium,BE,BEL,11455519,2023-13,TESSy COVID-19,,31
Belgium,BE,BEL,11455519,2023-14,TESSy COVID-19,,36
Belgium,BE,BEL,11455519,2023-15,TESSy COVID-19,,17
Belgium,BE,BEL,11455519,2023-16,TESSy COVID-19,,26
Belgium,BE,BEL,11455519,2023-17,TESSy COVID-19,,16
Belgium,BE,BEL,11455519,2023-18,TESSy COVID-19,,16
Belgium,BE,BEL,11455519,2023-19,TESSy COVID-19,,11
Belgium,BE,BEL,11455519,2023-20,TESSy COVID-19,,9
Belgium,BE,BEL,11455519,2023-21,TESSy COVID-19,,5
Belgium,BE,BEL,11455519,2023-22,TESSy COVID-19,,5
Belgium,BE,BEL,11455519,2023-23,TESSy COVID-19,,3
Belgium,BE,BEL,11455519,2023-24,TESSy COVID-19,,7
Belgium,BE,BEL,11455519,2023-25,TESSy COVID-19,,2
Belgium,BE,BEL,11455519,2023-26,TESSy COVID-19,,1
Belgium,BE,BEL,11455519,2023-27,TESSy COVID-19,,
Belgium,BE,BEL,11455519,2023-28,TESSy COVID-19,,
Belgium,BE,BEL,11455519,2023-29,TESSy COVID-19,,
Belgium,BE,BEL,11455519,2023-30,TESSy COVID-19,,
Belgium,BE,BEL,11455519,2023-31,TESSy COVID-19,,
Belgium,BE,BEL,11455519,2023-32,TESSy COVID-19,,
Belgium,BE,BEL,11455519,2023-33,TESSy COVID-19,,
Belgium,BE,BEL,11455519,2023-34,TESSy COVID-19,,
Bulgaria,BG,BGR,7000039,2020-01,TESSy COVID-19,,
Bulgaria,BG,BGR,7000039,2020-02,TESSy COVID-19,,
Bulgaria,BG,BGR,7000039,2020-03,TESSy COVID-19,,
Bulgaria,BG,BGR,7000039,2020-04,TESSy COVID-19,,
Bulgaria,BG,BGR,7000039,2020-05,TESSy COVID-19,,
Bulgaria,BG,BGR,7000039,2020-06,TESSy COVID-19,,
Bulgaria,BG,BGR,7000039,2020-07,TESSy COVID-19,,
Bulgaria,BG,BGR,7000039,2020-08,TESSy COVID-19,,
Bulgaria,BG,BGR,7000039,2020-09,TESSy COVID-19,,
Bulgaria,BG,BGR,7000039,2020-10,TESSy COVID-19,4,
Bulgaria,BG,BGR,7000039,2020-11,TESSy COVID-19,47,
Bulgaria,BG,BGR,7000039,2020-12,TESSy COVID-19,134,
Bulgaria,BG,BGR,7000039,2020-13,TESSy COVID-19,161,
Bulgaria,BG,BGR,7000039,2020-14,TESSy COVID-19,185,
Bulgaria,BG,BGR,7000039,2020-15,TESSy COVID-19,144,
Bulgaria,BG,BGR,7000039,2020-16,TESSy COVID-19,219,
Bulgaria,BG,BGR,7000039,2020-17,TESSy COVID-19,406,
Bulgaria,BG,BGR,7000039,2020-18,TESSy COVID-19,318,
Bulgaria,BG,BGR,7000039,2020-19,TESSy COVID-19,347,
Bulgaria,BG,BGR,7000039,2020-20,TESSy COVID-19,246,
Bulgaria,BG,BGR,7000039,2020-21,TESSy COVID-19,216,
Bulgaria,BG,BGR,7000039,2020-22,TESSy COVID-19,86,
Bulgaria,BG,BGR,7000039,2020-23,TESSy COVID-19,198,
Bulgaria,BG,BGR,7000039,2020-24,TESSy COVID-19,555,
Bulgaria,BG,BGR,7000039,2020-25,TESSy COVID-19,606,
Bulgaria,BG,BGR,7000039,2020-26,TESSy COVID-19,753,
Bulgaria,BG,BGR,7000039,2020-27,TESSy COVID-19,1052,
Bulgaria,BG,BGR,7000039,2020-28,TESSy COVID-19,1498,
Bulgaria,BG,BGR,7000039,2020-29,TESSy COVID-19,1463,
Bulgaria,BG,BGR,7000039,2020-30,TESSy COVID-19,1674,
Bulgaria,BG,BGR,7000039,2020-31,TESSy COVID-19,1524,
Bulgaria,BG,BGR,7000039,2020-32,TESSy COVID-19,1507,
Bulgaria,BG,BGR,7000039,2020-33,TESSy COVID-19,990,
Bulgaria,BG,BGR,7000039,2020-34,TESSy COVID-19,894,
Bulgaria,BG,BGR,7000039,2020-35,TESSy COVID-19,937,
Bulgaria,BG,BGR,7000039,2020-36,TESSy COVID-19,886,
Bulgaria,BG,BGR,7000039,2020-37,TESSy COVID-19,841,
Bulgaria,BG,BGR,7000039,2020-38,TESSy COVID-19,928,
Bulgaria,BG,BGR,7000039,2020-39,TESSy COVID-19,1178,
Bulgaria,BG,BGR,7000039,2020-40,TESSy COVID-19,1521,
Bulgaria,BG,BGR,7000039,2020-41,TESSy COVID-19,2801,
Bulgaria,BG,BGR,7000039,2020-42,TESSy COVID-19,4789,
Bulgaria,BG,BGR,7000039,2020-43,TESSy COVID-19,8454,
Bulgaria,BG,BGR,7000039,2020-44,TESSy COVID-19,15282,
Bulgaria,BG,BGR,7000039,2020-45,TESSy COVID-19,21641,
Bulgaria,BG,BGR,7000039,2020-46,TESSy COVID-19,22950,
Bulgaria,BG,BGR,7000039,2020-47,TESSy COVID-19,23262,
Bulgaria,BG,BGR,7000039,2020-48,TESSy COVID-19,21050,
Bulgaria,BG,BGR,7000039,2020-49,TESSy COVID-19,19097,
Bulgaria,BG,BGR,7000039,2020-50,TESSy COVID-19,18108,
Bulgaria,BG,BGR,7000039,2020-51,TESSy COVID-19,12077,
Bulgaria,BG,BGR,7000039,2020-52,TESSy COVID-19,6355,
Bulgaria,BG,BGR,7000039,2020-53,TESSy COVID-19,5496,
Bulgaria,BG,BGR,7000039,2021-01,TESSy COVID-19,5526,
Bulgaria,BG,BGR,7000039,2021-02,TESSy COVID-19,3330,
Bulgaria,BG,BGR,7000039,2021-03,TESSy COVID-19,2960,
Bulgaria,BG,BGR,7000039,2021-04,TESSy COVID-19,3922,
Bulgaria,BG,BGR,7000039,2021-05,TESSy COVID-19,4934,
Bulgaria,BG,BGR,7000039,2021-06,TESSy COVID-19,5964,
Bulgaria,BG,BGR,7000039,2021-07,TESSy COVID-19,6923,
Bulgaria,BG,BGR,7000039,2021-08,TESSy COVID-19,10267,
Bulgaria,BG,BGR,7000039,2021-09,TESSy COVID-19,13105,
Bulgaria,BG,BGR,7000039,2021-10,TESSy COVID-19,18067,
Bulgaria,BG,BGR,7000039,2021-11,TESSy COVID-19,24602,
Bulgaria,BG,BGR,7000039,2021-12,TESSy COVID-19,25290,
Bulgaria,BG,BGR,7000039,2021-13,TESSy COVID-19,24489,
Bulgaria,BG,BGR,7000039,2021-14,TESSy COVID-19,19272,
Bulgaria,BG,BGR,7000039,2021-15,TESSy COVID-19,14432,
Bulgaria,BG,BGR,7000039,2021-16,TESSy COVID-19,11137,
Bulgaria,BG,BGR,7000039,2021-17,TESSy COVID-19,7746,
Bulgaria,BG,BGR,7000039,2021-18,TESSy COVID-19,5115,
